,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
18,62cf07a27587fda9ee4b9d79,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Very Good Car,"It is a very nice car with a valuable cost. Its nice performance, road grip, and engine noice are nice.",ganga reddy n,4.5,"May 23, 2022"
19,62cf07a27587fda9ee4b9d7a,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Mahindra Thar Is Amazing SUV,The Mahindra Thar is a rough and tough mini SUV. This lookÂ amazing and safety is most in this SUV.,piyush upadhyay,4.5,"May 23, 2022"
20,62cf07a27587fda9ee4b9d7b,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Thar Is Best Experience,It wasÂ a good experience. ItsÂ sitting comfort is very nice with very smoothÂ driving. The Thar suspension is very comfortable.,nikhil doifode,5.0,"May 21, 2022"
21,62cf07a37587fda9ee4b9d7c,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Suv I Ever Seen,The best SUV I have ever seen.Â Its style and looks are awesome andÂ feel sporty.Â The best feature is its suspension.,saurav satpathy ,5.0,"May 20, 2022"
22,62cf07a37587fda9ee4b9d7d,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Powerful Vehicle,The power and performance of this vehicle are simply amazing with decent mileage. The looks and feel of the vehicle are a highlight.,roboislive,4.5,"May 19, 2022"
23,62cf07a37587fda9ee4b9d7e,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Car,"Smooth driving, experience is good, comfortable seats, very smooth gear. The car is awesome in look and really very much comfortable in driving, really amazing experience if you think of buying Thar then you don't need to check competitors because nothing can compete with cars. Very good and nice.",utkarsh deep patel,4.5,"May 18, 2022"
24,62cf07a37587fda9ee4b9d7f,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Amazing Car,"The power and performance of this vehicle are tremendous, it is great for off-roading and good comfort. The looks and feel of the car are fantastic with a smooth driving experience but it lacks a bit in maintenance as it is pretty high.Â ",airtel  survey,4.5,"May 18, 2022"
25,62cf07a37587fda9ee4b9d80,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Great Car,Nice car but the problem is that thisÂ car is suitable for only two people travelling and is the best choice for off-road purposes. The styling and the muscular look of the car are great. The diesel engine is value for money and has decent mileage. The can be chosen as a secondary car and for day to day city use as well. It gives a commanding s...,midhun sreerajan,3.5,"May 18, 2022"
26,62cf07a47587fda9ee4b9d81,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Superb Car With Performance,"The superb car and its mileage areÂ awesome.Â There is no other car around its performance,Â it looks stunning and when you drive it you feel amazing.",ayush patel,5.0,"May 17, 2022"
27,62cf07a47587fda9ee4b9d82,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Overall Very Nice And Excellent Performanc,It is a very excellent car withÂ good performance andÂ amazing look.Â ThisÂ is the off-roading car.,viren luniwal,5.0,"May 15, 2022"
28,62cf07a47587fda9ee4b9d83,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Great Looking Vehicle,Mahindra Thar looks and feels amazing. The power and performance are also goodÂ in this price range. Overall it is a great car.,user,5.0,"May 14, 2022"
29,62cf07a47587fda9ee4b9d84,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Good Performing Car,"The overall experience of Thar is good. Good to have in off-road and on-road as well. Stylish, muscular, and high performance undoubtedly. I used to travel a lot by car so for long rides, it is very much recommended in mid-segment vehicles, especially for those who love big cars. Safety and comfort are also up to the mark in its range. The interior...",krishnendu sen,4.5,"May 13, 2022"
